url	id	lexeme
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000046&variant=1	1000046	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000047&variant=1	1000047	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000048&variant=1	1000048	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000049&variant=1	1000049	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000050&variant=1	1000050	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000051&variant=1	1000051	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000052&variant=1	1000052	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000053&variant=1	1000053	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000054&variant=1	1000054	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000055&variant=1	1000055	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000056&variant=1	1000056	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000057&variant=1	1000057	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000058&variant=1	1000058	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000059&variant=1	1000059	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000060&variant=1	1000060	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000061&variant=1	1000061	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000062&variant=1	1000062	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000063&variant=1	1000063	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000064&variant=1	1000064	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000065&variant=1	1000065	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000066&variant=1	1000066	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000067&variant=1	1000067	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000068&variant=1	1000068	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000069&variant=1	1000069	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000070&variant=1	1000070	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000071&variant=1	1000071	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000072&variant=1	1000072	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000074&variant=1	1000074	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000075&variant=1	1000075	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000076&variant=1	1000076	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000077&variant=1	1000077	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000078&variant=1	1000078	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000079&variant=1	1000079	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000080&variant=1	1000080	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000081&variant=1	1000081	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000082&variant=1	1000082	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000083&variant=1	1000083	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000084&variant=1	1000084	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000085&variant=1	1000085	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000086&variant=1	1000086	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000087&variant=1	1000087	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000088&variant=1	1000088	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000089&variant=1	1000089	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000090&variant=1	1000090	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000091&variant=1	1000091	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000092&variant=1	1000092	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000093&variant=1	1000093	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000094&variant=1	1000094	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000095&variant=1	1000095	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000096&variant=1	1000096	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000097&variant=1	1000097	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000098&variant=1	1000098	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000099&variant=1	1000099	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000100&variant=1	1000100	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000101&variant=1	1000101	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000102&variant=1	1000102	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000103&variant=1	1000103	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000104&variant=1	1000104	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000105&variant=1	1000105	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000106&variant=1	1000106	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000107&variant=1	1000107	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000108&variant=1	1000108	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000109&variant=1	1000109	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000110&variant=1	1000110	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000111&variant=1	1000111	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000112&variant=1	1000112	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000113&variant=1	1000113	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000114&variant=1	1000114	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000115&variant=1	1000115	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000116&variant=1	1000116	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000117&variant=1	1000117	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000118&variant=1	1000118	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000120&variant=1	1000120	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000121&variant=1	1000121	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000122&variant=1	1000122	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000123&variant=1	1000123	potrzebowski
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000124&variant=1	1000124	potrzebowska
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000125&variant=1	1000125	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000126&variant=1	1000126	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000127&variant=1	1000127	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000128&variant=1	1000128	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000129&variant=1	1000129	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000130&variant=1	1000130	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000131&variant=1	1000131	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000132&variant=1	1000132	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000133&variant=1	1000133	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000134&variant=1	1000134	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000135&variant=1	1000135	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000136&variant=1	1000136	zajefajny
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000137&variant=1	1000137	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000138&variant=1	1000138	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000139&variant=1	1000139	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000140&variant=1	1000140	ideolo
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000141&variant=1	1000141	solo
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000142&variant=1	1000142	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000143&variant=1	1000143	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000144&variant=1	1000144	bordo
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000145&variant=1	1000145	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000146&variant=1	1000146	git
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000147&variant=1	1000147	afro
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000148&variant=1	1000148	cacy
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000149&variant=1	1000149	czerwonawolila
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000150&variant=1	1000150	lila
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000152&variant=1	1000152	mono
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000153&variant=1	1000153	niebieskawolila
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000154&variant=1	1000154	niebieskolila
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000155&variant=1	1000155	perfekt
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000156&variant=1	1000156	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000157&variant=1	1000157	prima
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000159&variant=1	1000159	stereo
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000160&variant=1	1000160	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000162&variant=1	1000162	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000163&variant=1	1000163	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000164&variant=1	1000164	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000165&variant=1	1000165	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000166&variant=1	1000166	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000167&variant=1	1000167	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000168&variant=1	1000168	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000169&variant=1	1000169	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000170&variant=1	1000170	pustszy
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000171&variant=1	1000171	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000172&variant=1	1000172	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000173&variant=1	1000173	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000174&variant=1	1000174	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000175&variant=1	1000175	Sasza
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000176&variant=1	1000176	Grisza
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000177&variant=1	1000177	Alosza
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000178&variant=1	1000178	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000179&variant=1	1000179	Wirpsza
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000180&variant=1	1000180	Rymsza
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000181&variant=1	1000181	Olesza
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000182&variant=1	1000182	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000183&variant=1	1000183	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000184&variant=1	1000184	Kasjusz
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000185&variant=1	1000185	Janosz
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000186&variant=1	1000186	Mikosz
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000187&variant=1	1000187	Asmodeusz
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000188&variant=1	1000188	Fabiusz
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000189&variant=1	1000189	Poloniusz
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000190&variant=1	1000190	Witeliusz
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000191&variant=1	1000191	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000192&variant=1	1000192	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000193&variant=1	1000193	boginia
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000194&variant=1	1000194	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000195&variant=1	1000195	limoniada
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000196&variant=1	1000196	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000197&variant=1	1000197	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000198&variant=1	1000198	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000199&variant=1	1000199	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000200&variant=1	1000200	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000203&variant=1	1000203	frankownica
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000204&variant=1	1000204	katolewica
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000209&variant=1	1000209	grantobiorca
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000210&variant=1	1000210	alimentobiorca
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000211&variant=1	1000211	ofertobiorca
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000212&variant=1	1000212	franczyzobiorca
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000213&variant=1	1000213	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000214&variant=1	1000214	pomocodawca
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000215&variant=1	1000215	normodawca
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000216&variant=1	1000216	grantodawca
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000217&variant=1	1000217	ofertodawca
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000218&variant=1	1000218	franczyzodawca
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000220&variant=1	1000220	owadoznawca
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000221&variant=1	1000221	ustrojoznawca
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000222&variant=1	1000222	zabytkoznawca
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000223&variant=1	1000223	mitoznawca
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000225&variant=1	1000225	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000226&variant=1	1000226	cytronada
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000227&variant=1	1000227	ajurweda
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000228&variant=1	1000228	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000229&variant=1	1000229	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000230&variant=1	1000230	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000232&variant=1	1000232	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000233&variant=1	1000233	alufelga
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000234&variant=1	1000234	komercha
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000235&variant=1	1000235	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000236&variant=1	1000236	judofobia
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000237&variant=1	1000237	technofobia
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000238&variant=1	1000238	narkomafia
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000239&variant=1	1000239	pentalogia
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000240&variant=1	1000240	psychografologia
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000241&variant=1	1000241	psychosocjologia
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000242&variant=1	1000242	psychofarmakologia
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000243&variant=1	1000243	psychoonkologia
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000244&variant=1	1000244	mniemanologia
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000245&variant=1	1000245	irenologia
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000246&variant=1	1000246	kremlinologia
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000247&variant=1	1000247	masonologia
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000248&variant=1	1000248	psychoimmunologia
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000249&variant=1	1000249	hungarologia
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000250&variant=1	1000250	papierologia
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000251&variant=1	1000251	odorologia
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000252&variant=1	1000252	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000253&variant=1	1000253	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000254&variant=1	1000254	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000255&variant=1	1000255	alufolia
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000256&variant=1	1000256	megapolia
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000257&variant=1	1000257	neurochemia
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000258&variant=1	1000258	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000259&variant=1	1000259	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000260&variant=1	1000260	ligomania
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000261&variant=1	1000261	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000262&variant=1	1000262	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000263&variant=1	1000263	komputeromania
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000264&variant=1	1000264	cytatomania
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000266&variant=1	1000266	punktomania
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000267&variant=1	1000267	automania
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000268&variant=1	1000268	jajcarnia
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000269&variant=1	1000269	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000270&variant=1	1000270	pierogarnia
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000271&variant=1	1000271	susharnia
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000272&variant=1	1000272	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000275&variant=1	1000275	spopielarnia
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000278&variant=1	1000278	inhalatornia
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000279&variant=1	1000279	preparatornia
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000280&variant=1	1000280	wulkanizatornia
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000281&variant=1	1000281	telewizornia
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000282&variant=1	1000282	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000283&variant=1	1000283	butelkownia
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000285&variant=1	1000285	przesypownia
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000286&variant=1	1000286	hamburgerownia
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000287&variant=1	1000287	resorownia
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000288&variant=1	1000288	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000290&variant=1	1000290	arteterapia
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000291&variant=1	1000291	choreoterapia
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000292&variant=1	1000292	dogoterapia
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000293&variant=1	1000293	NA
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000294&variant=1	1000294	biblioterapia
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000295&variant=1	1000295	aurikuloterapia
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000296&variant=1	1000296	genoterapia
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000297&variant=1	1000297	apitoksynoterapia
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000298&variant=1	1000298	naturoterapia
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000299&variant=1	1000299	larwoterapia
http://sgjp.pl/edycja/ajax/inflection-tables/?lexeme_id=1000300&variant=1	1000300	gastrofiberoskopia
